model	gene	annotation
iYO844	BSU04470	http://identifiers.org/goa/P96603
iYO844	BSU36010	http://identifiers.org/interpro/IPR000399
iYO844	BSU36010	http://identifiers.org/interpro/IPR011766
iYO844	BSU36010	http://identifiers.org/interpro/IPR012000
iYO844	BSU36010	http://identifiers.org/interpro/IPR012001
iYO844	BSU36010	http://identifiers.org/interpro/IPR012782
iYO844	BSU36010	http://identifiers.org/interpro/IPR029035
iYO844	BSU36010	http://identifiers.org/interpro/IPR029061
iYO844	BSU36010	http://identifiers.org/subtilist/BG10471
iYO844	BSU36010	http://identifiers.org/goa/Q04789
iYO844	BSU33160	http://identifiers.org/interpro/IPR003439
iYO844	BSU33160	http://identifiers.org/interpro/IPR003593
iYO844	BSU33160	http://identifiers.org/interpro/IPR027417
iYO844	BSU33160	http://identifiers.org/subtilist/BG14141
iYO844	BSU33160	http://identifiers.org/goa/O34631
iYO844	BSU03930	http://identifiers.org/interpro/IPR002198
iYO844	BSU03930	http://identifiers.org/interpro/IPR002347
iYO844	BSU03930	http://identifiers.org/interpro/IPR016040
iYO844	BSU03930	http://identifiers.org/interpro/IPR020904
iYO844	BSU03930	http://identifiers.org/subtilist/BG10545
iYO844	BSU03930	http://identifiers.org/goa/P12310
iYO844	BSU15510	http://identifiers.org/interpro/IPR002474
iYO844	BSU15510	http://identifiers.org/interpro/IPR006274
iYO844	BSU15510	http://identifiers.org/interpro/IPR017926
iYO844	BSU15510	http://identifiers.org/interpro/IPR029062
iYO844	BSU15510	http://identifiers.org/subtilist/BG10715
iYO844	BSU15510	http://identifiers.org/goa/P25993
iYO844	BSU28300	http://identifiers.org/interpro/IPR002912
iYO844	BSU28300	http://identifiers.org/interpro/IPR004789
iYO844	BSU28300	http://identifiers.org/interpro/IPR019455
iYO844	BSU28300	http://identifiers.org/subtilist/BG10671
iYO844	BSU28300	http://identifiers.org/goa/P37252
iYO844	BSU28310	http://identifiers.org/interpro/IPR011766
iYO844	BSU28310	http://identifiers.org/interpro/IPR012000
iYO844	BSU28310	http://identifiers.org/interpro/IPR012001
iYO844	BSU28310	http://identifiers.org/interpro/IPR012846
iYO844	BSU28310	http://identifiers.org/interpro/IPR029035
iYO844	BSU28310	http://identifiers.org/interpro/IPR029061
iYO844	BSU28310	http://identifiers.org/subtilist/BG10670
iYO844	BSU28310	http://identifiers.org/goa/P37251
iYO844	BSU11230	http://identifiers.org/interpro/IPR002474
iYO844	BSU11230	http://identifiers.org/interpro/IPR006274
iYO844	BSU11230	http://identifiers.org/interpro/IPR017926
iYO844	BSU11230	http://identifiers.org/interpro/IPR029062
iYO844	BSU11230	http://identifiers.org/subtilist/BG10195
iYO844	BSU11230	http://identifiers.org/goa/P36838
iYO844	BSU15520	http://identifiers.org/interpro/IPR005479
iYO844	BSU15520	http://identifiers.org/interpro/IPR005480
iYO844	BSU15520	http://identifiers.org/interpro/IPR005481
iYO844	BSU15520	http://identifiers.org/interpro/IPR005483
iYO844	BSU15520	http://identifiers.org/interpro/IPR006275
iYO844	BSU15520	http://identifiers.org/interpro/IPR011607
iYO844	BSU15520	http://identifiers.org/interpro/IPR011761
iYO844	BSU15520	http://identifiers.org/interpro/IPR013815
iYO844	BSU15520	http://identifiers.org/interpro/IPR013816
iYO844	BSU15520	http://identifiers.org/interpro/IPR016185
iYO844	BSU15520	http://identifiers.org/subtilist/BG10716
iYO844	BSU15520	http://identifiers.org/goa/P25994
iYO844	BSU29470	http://identifiers.org/interpro/IPR000890
iYO844	BSU29470	http://identifiers.org/interpro/IPR004372
iYO844	BSU29470	http://identifiers.org/interpro/IPR023865
iYO844	BSU29470	http://identifiers.org/subtilist/BG10813
iYO844	BSU29470	http://identifiers.org/goa/P37877
iYO844	BSU11240	http://identifiers.org/interpro/IPR005479
iYO844	BSU11240	http://identifiers.org/interpro/IPR005480
iYO844	BSU11240	http://identifiers.org/interpro/IPR005481
iYO844	BSU11240	http://identifiers.org/interpro/IPR005483
iYO844	BSU11240	http://identifiers.org/interpro/IPR006275
iYO844	BSU11240	http://identifiers.org/interpro/IPR011761
iYO844	BSU11240	http://identifiers.org/interpro/IPR013815
iYO844	BSU11240	http://identifiers.org/interpro/IPR013816
iYO844	BSU11240	http://identifiers.org/interpro/IPR016185
iYO844	BSU11240	http://identifiers.org/subtilist/BG10196
iYO844	BSU11240	http://identifiers.org/goa/P18185
iYO844	BSU36000	http://identifiers.org/interpro/IPR005128
iYO844	BSU36000	http://identifiers.org/subtilist/BG10472
iYO844	BSU36000	http://identifiers.org/goa/Q04777
iYO844	BSU33490	http://identifiers.org/interpro/IPR001757
iYO844	BSU33490	http://identifiers.org/interpro/IPR006121
iYO844	BSU33490	http://identifiers.org/interpro/IPR008250
iYO844	BSU33490	http://identifiers.org/interpro/IPR017969
iYO844	BSU33490	http://identifiers.org/interpro/IPR018303
iYO844	BSU33490	http://identifiers.org/interpro/IPR023214
iYO844	BSU33490	http://identifiers.org/interpro/IPR023299
iYO844	BSU33490	http://identifiers.org/interpro/IPR027256
iYO844	BSU33490	http://identifiers.org/subtilist/BG14105
iYO844	BSU33490	http://identifiers.org/goa/O32219
iYO844	BSU24150	http://identifiers.org/interpro/IPR006089
iYO844	BSU24150	http://identifiers.org/interpro/IPR006091
iYO844	BSU24150	http://identifiers.org/interpro/IPR009075
iYO844	BSU24150	http://identifiers.org/interpro/IPR009100
iYO844	BSU24150	http://identifiers.org/interpro/IPR013786
iYO844	BSU24150	http://identifiers.org/subtilist/BG11321
iYO844	BSU24150	http://identifiers.org/goa/P45857
iYO844	BSU13850	http://identifiers.org/interpro/IPR001757
iYO844	BSU13850	http://identifiers.org/interpro/IPR008250
iYO844	BSU13850	http://identifiers.org/interpro/IPR018303
iYO844	BSU13850	http://identifiers.org/interpro/IPR023214
iYO844	BSU13850	http://identifiers.org/interpro/IPR023299
iYO844	BSU13850	http://identifiers.org/interpro/IPR027256
iYO844	BSU13850	http://identifiers.org/subtilist/BG13325
iYO844	BSU13850	http://identifiers.org/goa/O31688
iYO844	BSU26650	http://identifiers.org/interpro/IPR002524
iYO844	BSU26650	http://identifiers.org/interpro/IPR027469
iYO844	BSU26650	http://identifiers.org/interpro/IPR027470
iYO844	BSU26650	http://identifiers.org/subtilist/BG11931
iYO844	BSU26650	http://identifiers.org/goa/O07084
iYO844	BSU18260	http://identifiers.org/interpro/IPR006089
iYO844	BSU18260	http://identifiers.org/interpro/IPR006091
iYO844	BSU18260	http://identifiers.org/interpro/IPR009075
iYO844	BSU18260	http://identifiers.org/interpro/IPR009100
iYO844	BSU18260	http://identifiers.org/interpro/IPR013786
iYO844	BSU18260	http://identifiers.org/subtilist/BG13461
iYO844	BSU18260	http://identifiers.org/goa/O34421
iYO844	BSU16920	http://identifiers.org/interpro/IPR000462
iYO844	BSU16920	http://identifiers.org/interpro/IPR004570
iYO844	BSU16920	http://identifiers.org/subtilist/BG11373
iYO844	BSU16920	http://identifiers.org/goa/P46322
iYO844	BSU04520	http://identifiers.org/interpro/IPR006091
iYO844	BSU04520	http://identifiers.org/interpro/IPR009075
iYO844	BSU04520	http://identifiers.org/interpro/IPR009100
iYO844	BSU04520	http://identifiers.org/interpro/IPR013107
iYO844	BSU04520	http://identifiers.org/interpro/IPR013786
iYO844	BSU04520	http://identifiers.org/subtilist/BG12080
iYO844	BSU04520	http://identifiers.org/goa/P96608
iYO844	BSU02270	http://identifiers.org/interpro/IPR000462
iYO844	BSU02270	http://identifiers.org/interpro/IPR004533
iYO844	BSU02270	http://identifiers.org/subtilist/BG11012
iYO844	BSU02270	http://identifiers.org/goa/P39823
iYO844	BSU37170	http://identifiers.org/interpro/IPR006089
iYO844	BSU37170	http://identifiers.org/interpro/IPR006091
iYO844	BSU37170	http://identifiers.org/interpro/IPR009075
iYO844	BSU37170	http://identifiers.org/interpro/IPR009100
iYO844	BSU37170	http://identifiers.org/interpro/IPR013786
iYO844	BSU37170	http://identifiers.org/subtilist/BG11239
iYO844	BSU37170	http://identifiers.org/goa/P45867
iYO844	BSU00460	http://identifiers.org/interpro/IPR004424
iYO844	BSU00460	http://identifiers.org/interpro/IPR006204
iYO844	BSU00460	http://identifiers.org/interpro/IPR013750
iYO844	BSU00460	http://identifiers.org/interpro/IPR014721
iYO844	BSU00460	http://identifiers.org/interpro/IPR020568
iYO844	BSU00460	http://identifiers.org/subtilist/BG10109
iYO844	BSU00460	http://identifiers.org/goa/P37550
iYO844	BSU32820	http://identifiers.org/interpro/IPR006089
iYO844	BSU32820	http://identifiers.org/interpro/IPR006091
iYO844	BSU32820	http://identifiers.org/interpro/IPR009075
iYO844	BSU32820	http://identifiers.org/interpro/IPR009100
iYO844	BSU32820	http://identifiers.org/interpro/IPR013786
iYO844	BSU32820	http://identifiers.org/subtilist/BG14022
iYO844	BSU32820	http://identifiers.org/goa/O32176
iYO844	BSU15350	http://identifiers.org/interpro/IPR002933
iYO844	BSU15350	http://identifiers.org/interpro/IPR010182
iYO844	BSU15350	http://identifiers.org/interpro/IPR011650
iYO844	BSU15350	http://identifiers.org/subtilist/BG13371
iYO844	BSU15350	http://identifiers.org/goa/O31724
iYO844	BSU18000	http://identifiers.org/interpro/IPR000573
iYO844	BSU18000	http://identifiers.org/interpro/IPR001030
iYO844	BSU18000	http://identifiers.org/interpro/IPR006249
iYO844	BSU18000	http://identifiers.org/interpro/IPR015928
iYO844	BSU18000	http://identifiers.org/interpro/IPR015931
iYO844	BSU18000	http://identifiers.org/interpro/IPR015932
iYO844	BSU18000	http://identifiers.org/interpro/IPR015934
iYO844	BSU18000	http://identifiers.org/interpro/IPR015937
iYO844	BSU18000	http://identifiers.org/interpro/IPR018136
iYO844	BSU18000	http://identifiers.org/subtilist/BG10478
iYO844	BSU18000	http://identifiers.org/goa/P09339
iYO844	BSU11220	http://identifiers.org/interpro/IPR004636
iYO844	BSU11220	http://identifiers.org/interpro/IPR005814
iYO844	BSU11220	http://identifiers.org/interpro/IPR015421
iYO844	BSU11220	http://identifiers.org/interpro/IPR015422
iYO844	BSU11220	http://identifiers.org/interpro/IPR015424
iYO844	BSU11220	http://identifiers.org/subtilist/BG10194
iYO844	BSU11220	http://identifiers.org/goa/P36839
iYO844	BSU04620	http://identifiers.org/interpro/IPR002582
iYO844	BSU04620	http://identifiers.org/interpro/IPR004568
iYO844	BSU04620	http://identifiers.org/interpro/IPR008278
iYO844	BSU04620	http://identifiers.org/subtilist/BG12089
iYO844	BSU04620	http://identifiers.org/pdb/1F7L
iYO844	BSU04620	http://identifiers.org/pdb/1F7T
iYO844	BSU04620	http://identifiers.org/pdb/1F80
iYO844	BSU04620	http://identifiers.org/goa/P96618
iYO844	BSU19230	http://identifiers.org/interpro/IPR003680
iYO844	BSU19230	http://identifiers.org/interpro/IPR023048
iYO844	BSU19230	http://identifiers.org/interpro/IPR029039
iYO844	BSU19230	http://identifiers.org/subtilist/BG13523
iYO844	BSU19230	http://identifiers.org/goa/O35022
iYO844	BSU00500	http://identifiers.org/interpro/IPR001451
iYO844	BSU00500	http://identifiers.org/interpro/IPR005835
iYO844	BSU00500	http://identifiers.org/interpro/IPR005882
iYO844	BSU00500	http://identifiers.org/interpro/IPR011004
iYO844	BSU00500	http://identifiers.org/interpro/IPR018357
iYO844	BSU00500	http://identifiers.org/interpro/IPR029044
iYO844	BSU00500	http://identifiers.org/subtilist/BG10113
iYO844	BSU00500	http://identifiers.org/goa/P14192
iYO844	BSU38580	http://identifiers.org/interpro/IPR003352
iYO844	BSU38580	http://identifiers.org/interpro/IPR004501
iYO844	BSU38580	http://identifiers.org/interpro/IPR004796
iYO844	BSU38580	http://identifiers.org/subtilist/BG11348
iYO844	BSU38580	http://identifiers.org/goa/P46317
iYO844	BSU05830	http://identifiers.org/interpro/IPR003352
iYO844	BSU05830	http://identifiers.org/interpro/IPR004501
iYO844	BSU05830	http://identifiers.org/interpro/IPR004796
iYO844	BSU05830	http://identifiers.org/subtilist/BG12192
iYO844	BSU05830	http://identifiers.org/goa/O05507
iYO844	BSU29680	http://identifiers.org/interpro/IPR000873
iYO844	BSU29680	http://identifiers.org/interpro/IPR020845
iYO844	BSU29680	http://identifiers.org/interpro/IPR025110
iYO844	BSU29680	http://identifiers.org/subtilist/BG10370
iYO844	BSU29680	http://identifiers.org/goa/P39062
iYO844	BSU05820	http://identifiers.org/interpro/IPR003188
iYO844	BSU05820	http://identifiers.org/subtilist/BG12191
iYO844	BSU05820	http://identifiers.org/goa/O05506
iYO844	BSU29710	http://identifiers.org/interpro/IPR000286
iYO844	BSU29710	http://identifiers.org/interpro/IPR003085
iYO844	BSU29710	http://identifiers.org/interpro/IPR023801
iYO844	BSU29710	http://identifiers.org/subtilist/BG10367
iYO844	BSU29710	http://identifiers.org/goa/P39067
iYO844	BSU34550	http://identifiers.org/interpro/IPR006439
iYO844	BSU34550	http://identifiers.org/interpro/IPR010972
iYO844	BSU34550	http://identifiers.org/interpro/IPR010976
iYO844	BSU34550	http://identifiers.org/interpro/IPR023198
iYO844	BSU34550	http://identifiers.org/interpro/IPR023214
iYO844	BSU34550	http://identifiers.org/subtilist/BG12422
iYO844	BSU34550	http://identifiers.org/pdb/3NAS
iYO844	BSU34550	http://identifiers.org/goa/O06995
iYO844	BSU38590	http://identifiers.org/interpro/IPR003501
iYO844	BSU38590	http://identifiers.org/interpro/IPR013012
iYO844	BSU38590	http://identifiers.org/subtilist/BG11347
iYO844	BSU38590	http://identifiers.org/goa/P46318
iYO844	BSU29700	http://identifiers.org/interpro/IPR000644
iYO844	BSU29700	http://identifiers.org/subtilist/BG10368
iYO844	BSU29700	http://identifiers.org/goa/P39066
iYO844	BSU05810	http://identifiers.org/interpro/IPR003501
iYO844	BSU05810	http://identifiers.org/interpro/IPR013012
iYO844	BSU05810	http://identifiers.org/subtilist/BG12190
iYO844	BSU05810	http://identifiers.org/goa/O05505
iYO844	BSU38390	http://identifiers.org/interpro/IPR003352
iYO844	BSU38390	http://identifiers.org/interpro/IPR004501
iYO844	BSU38390	http://identifiers.org/interpro/IPR004796
iYO844	BSU38390	http://identifiers.org/subtilist/BG10562
iYO844	BSU38390	http://identifiers.org/goa/P39584
iYO844	BSU08070	http://identifiers.org/interpro/IPR005475
iYO844	BSU08070	http://identifiers.org/interpro/IPR005476
iYO844	BSU08070	http://identifiers.org/interpro/IPR009014
iYO844	BSU08070	http://identifiers.org/interpro/IPR029061
iYO844	BSU08070	http://identifiers.org/subtilist/BG12559
iYO844	BSU08070	http://identifiers.org/goa/O34591
iYO844	BSU29690	http://identifiers.org/interpro/IPR000182
iYO844	BSU29690	http://identifiers.org/interpro/IPR016181
iYO844	BSU29690	http://identifiers.org/interpro/IPR024699
iYO844	BSU29690	http://identifiers.org/subtilist/BG10369
iYO844	BSU29690	http://identifiers.org/goa/P39065
iYO844	BSU08710	http://identifiers.org/interpro/IPR004639
iYO844	BSU08710	http://identifiers.org/interpro/IPR005814
iYO844	BSU08710	http://identifiers.org/interpro/IPR015421
iYO844	BSU08710	http://identifiers.org/interpro/IPR015422
iYO844	BSU08710	http://identifiers.org/interpro/IPR015424
iYO844	BSU08710	http://identifiers.org/subtilist/BG11943
iYO844	BSU08710	http://identifiers.org/goa/P71084
iYO844	BSU38570	http://identifiers.org/interpro/IPR003188
iYO844	BSU38570	http://identifiers.org/subtilist/BG11349
iYO844	BSU38570	http://identifiers.org/goa/P46319
iYO844	BSU08090	http://identifiers.org/interpro/IPR001327
iYO844	BSU08090	http://identifiers.org/interpro/IPR004099
iYO844	BSU08090	http://identifiers.org/interpro/IPR006258
iYO844	BSU08090	http://identifiers.org/interpro/IPR012999
iYO844	BSU08090	http://identifiers.org/interpro/IPR013027
iYO844	BSU08090	http://identifiers.org/interpro/IPR016156
iYO844	BSU08090	http://identifiers.org/interpro/IPR023753
iYO844	BSU08090	http://identifiers.org/subtilist/BG12561
iYO844	BSU08090	http://identifiers.org/goa/O34324
iYO844	BSU30240	http://identifiers.org/interpro/IPR005499
iYO844	BSU30240	http://identifiers.org/subtilist/BG11529
iYO844	BSU30240	http://identifiers.org/goa/P53559
iYO844	BSU33710	http://identifiers.org/interpro/IPR007210
iYO844	BSU33710	http://identifiers.org/subtilist/BG12635
iYO844	BSU33710	http://identifiers.org/pdb/3R6U
iYO844	BSU33710	http://identifiers.org/goa/Q45462
iYO844	BSU08060	http://identifiers.org/interpro/IPR001017
iYO844	BSU08060	http://identifiers.org/interpro/IPR029061
iYO844	BSU08060	http://identifiers.org/subtilist/BG12558
iYO844	BSU08060	http://identifiers.org/goa/O31404
iYO844	BSU28120	http://identifiers.org/interpro/IPR004639
iYO844	BSU28120	http://identifiers.org/interpro/IPR005814
iYO844	BSU28120	http://identifiers.org/interpro/IPR015421
iYO844	BSU28120	http://identifiers.org/interpro/IPR015422
iYO844	BSU28120	http://identifiers.org/interpro/IPR015424
iYO844	BSU28120	http://identifiers.org/subtilist/BG10345
iYO844	BSU28120	http://identifiers.org/pdb/3BS8
iYO844	BSU28120	http://identifiers.org/goa/P30949
iYO844	BSU33700	http://identifiers.org/interpro/IPR000515
iYO844	BSU33700	http://identifiers.org/subtilist/BG12636
iYO844	BSU33700	http://identifiers.org/goa/P39775
iYO844	BSU08080	http://identifiers.org/interpro/IPR000089
iYO844	BSU08080	http://identifiers.org/interpro/IPR001078
iYO844	BSU08080	http://identifiers.org/interpro/IPR004167
iYO844	BSU08080	http://identifiers.org/interpro/IPR011053
iYO844	BSU08080	http://identifiers.org/interpro/IPR023213
iYO844	BSU08080	http://identifiers.org/subtilist/BG12560
iYO844	BSU08080	http://identifiers.org/goa/O31550
iYO844	BSU33730	http://identifiers.org/interpro/IPR000644
iYO844	BSU33730	http://identifiers.org/interpro/IPR003439
iYO844	BSU33730	http://identifiers.org/interpro/IPR003593
iYO844	BSU33730	http://identifiers.org/interpro/IPR005892
iYO844	BSU33730	http://identifiers.org/interpro/IPR013785
iYO844	BSU33730	http://identifiers.org/interpro/IPR017871
iYO844	BSU33730	http://identifiers.org/interpro/IPR027417
iYO844	BSU33730	http://identifiers.org/subtilist/BG12633
iYO844	BSU33730	http://identifiers.org/goa/Q45460
iYO844	BSU35740	http://identifiers.org/interpro/IPR004821
iYO844	BSU35740	http://identifiers.org/interpro/IPR006409
iYO844	BSU35740	http://identifiers.org/interpro/IPR014729
iYO844	BSU35740	http://identifiers.org/subtilist/BG10449
iYO844	BSU35740	http://identifiers.org/pdb/1COZ
iYO844	BSU35740	http://identifiers.org/pdb/1N1D
iYO844	BSU35740	http://identifiers.org/goa/P27623
iYO844	BSU33720	http://identifiers.org/interpro/IPR000515
iYO844	BSU33720	http://identifiers.org/subtilist/BG12634
iYO844	BSU33720	http://identifiers.org/goa/Q45461
iYO844	BSU31050	http://identifiers.org/interpro/IPR001670
iYO844	BSU31050	http://identifiers.org/interpro/IPR018211
iYO844	BSU31050	http://identifiers.org/subtilist/BG11941
iYO844	BSU31050	http://identifiers.org/goa/P71017
iYO844	BSU30440	http://identifiers.org/interpro/IPR023264
iYO844	BSU30440	http://identifiers.org/subtilist/BG13913
iYO844	BSU30440	http://identifiers.org/goa/O34898
iYO844	BSU27910	http://identifiers.org/interpro/IPR002912
iYO844	BSU27910	http://identifiers.org/interpro/IPR008310
